,Awan3pm,Kelembaban3pm,Cluster
4612,3.0,32.0,Tidak Bersalju
4613,1.0,38.0,Tidak Bersalju
4614,1.0,28.0,Tidak Bersalju
4615,2.0,41.0,Tidak Bersalju
4616,6.0,19.0,Tidak Bersalju
4617,6.0,27.0,Tidak Bersalju
4618,0.0,18.0,Tidak Bersalju
4619,2.0,22.0,Tidak Bersalju
4620,3.0,43.0,Tidak Bersalju
4621,1.0,46.0,Tidak Bersalju
4622,1.0,41.0,Tidak Bersalju
4623,3.0,30.0,Tidak Bersalju
4624,1.0,17.0,Tidak Bersalju
4625,5.0,36.0,Tidak Bersalju
4626,2.0,38.0,Tidak Bersalju
4627,3.0,21.0,Tidak Bersalju
4628,7.0,34.0,Tidak Bersalju
4629,1.0,13.0,Tidak Bersalju
4630,1.0,49.0,Tidak Bersalju
4631,1.0,27.0,Tidak Bersalju
4632,7.0,41.0,Tidak Bersalju
4633,6.0,33.0,Tidak Bersalju
4634,7.0,45.0,Tidak Bersalju
4635,6.0,22.0,Tidak Bersalju
4636,2.0,20.0,Tidak Bersalju
4637,3.0,50.0,Tidak Bersalju
4638,6.0,44.0,Tidak Bersalju
4639,2.0,37.0,Tidak Bersalju
4640,4.0,42.0,Tidak Bersalju
4641,7.0,48.0,Tidak Bersalju
4642,2.0,20.0,Tidak Bersalju
4643,7.0,40.0,Tidak Bersalju
4644,1.0,33.0,Tidak Bersalju
4645,1.0,44.0,Tidak Bersalju
4646,3.0,27.0,Tidak Bersalju
4647,3.0,50.0,Tidak Bersalju
4648,2.0,43.0,Tidak Bersalju
4649,1.0,32.0,Tidak Bersalju
4650,3.0,24.0,Tidak Bersalju
4651,1.0,49.0,Tidak Bersalju
4652,3.0,50.0,Tidak Bersalju
4653,4.0,47.0,Tidak Bersalju
4654,7.0,29.0,Tidak Bersalju
4655,1.0,33.0,Tidak Bersalju
4656,1.0,46.0,Tidak Bersalju
4657,7.0,48.0,Tidak Bersalju
4658,4.0,35.0,Tidak Bersalju
4659,7.0,35.0,Tidak Bersalju
4660,6.0,20.0,Tidak Bersalju
4661,1.0,49.0,Tidak Bersalju
4662,5.0,23.0,Tidak Bersalju
4663,6.0,23.0,Tidak Bersalju
4664,3.0,29.0,Tidak Bersalju
4665,1.0,39.0,Tidak Bersalju
4666,1.0,41.0,Tidak Bersalju
4667,7.0,39.0,Tidak Bersalju
4668,1.0,28.0,Tidak Bersalju
4669,7.0,42.0,Tidak Bersalju
4670,6.0,42.0,Tidak Bersalju
4671,0.0,10.0,Tidak Bersalju
4672,4.0,21.0,Tidak Bersalju
4673,1.0,31.0,Tidak Bersalju
4674,7.0,40.0,Tidak Bersalju
4675,1.0,41.0,Tidak Bersalju
4676,6.0,16.0,Tidak Bersalju
4677,1.0,13.0,Tidak Bersalju
4678,6.0,25.0,Tidak Bersalju
4679,1.0,29.0,Tidak Bersalju
4680,1.0,22.0,Tidak Bersalju
4681,0.0,6.0,Tidak Bersalju
4682,7.0,25.0,Tidak Bersalju
4683,7.0,43.0,Tidak Bersalju
4684,3.0,22.0,Tidak Bersalju
4685,6.0,35.0,Tidak Bersalju
4686,3.0,35.0,Tidak Bersalju
4687,3.0,39.0,Tidak Bersalju
4688,0.0,34.0,Tidak Bersalju
4689,5.0,19.0,Tidak Bersalju
4690,1.0,13.0,Tidak Bersalju
4691,2.0,45.0,Tidak Bersalju
4692,2.0,42.0,Tidak Bersalju
4693,2.0,20.0,Tidak Bersalju
4694,7.0,20.0,Tidak Bersalju
4695,3.0,23.0,Tidak Bersalju
4696,5.0,24.0,Tidak Bersalju
4697,3.0,50.0,Tidak Bersalju
4698,1.0,16.0,Tidak Bersalju
4699,0.0,25.0,Tidak Bersalju
4700,6.0,34.0,Tidak Bersalju
4701,7.0,33.0,Tidak Bersalju
4702,1.0,34.0,Tidak Bersalju
4703,4.0,34.0,Tidak Bersalju
4704,0.0,25.0,Tidak Bersalju
4705,1.0,39.0,Tidak Bersalju
4706,2.0,28.0,Tidak Bersalju
4707,7.0,48.0,Tidak Bersalju
4708,5.0,20.0,Tidak Bersalju
4709,3.0,42.0,Tidak Bersalju
4710,1.0,43.0,Tidak Bersalju
4711,7.0,32.0,Tidak Bersalju
4712,6.0,45.0,Tidak Bersalju
4713,3.0,40.0,Tidak Bersalju
4714,6.0,28.0,Tidak Bersalju
4715,4.0,48.0,Tidak Bersalju
4716,3.0,51.0,Tidak Bersalju
4717,2.0,41.0,Tidak Bersalju
4718,0.0,39.0,Tidak Bersalju
4719,2.0,28.0,Tidak Bersalju
4720,4.0,34.0,Tidak Bersalju
4721,0.0,19.0,Tidak Bersalju
4722,4.0,43.0,Tidak Bersalju
4723,3.0,40.0,Tidak Bersalju
4724,0.0,29.0,Tidak Bersalju
4725,4.0,38.0,Tidak Bersalju
4726,0.0,29.0,Tidak Bersalju
4727,6.0,43.0,Tidak Bersalju
4728,1.0,50.0,Tidak Bersalju
4729,7.0,18.0,Tidak Bersalju
4730,2.0,41.0,Tidak Bersalju
4731,5.0,46.0,Tidak Bersalju
4732,5.0,30.0,Tidak Bersalju
4733,2.0,46.0,Tidak Bersalju
4734,2.0,48.0,Tidak Bersalju
4735,1.0,26.0,Tidak Bersalju
4736,1.0,41.0,Tidak Bersalju
4737,7.0,35.0,Tidak Bersalju
4738,1.0,7.0,Tidak Bersalju
4739,1.0,39.0,Tidak Bersalju
4740,1.0,48.0,Tidak Bersalju
4741,1.0,25.0,Tidak Bersalju
4742,2.0,50.0,Tidak Bersalju
4743,5.0,46.0,Tidak Bersalju
4744,0.0,16.0,Tidak Bersalju
4745,0.0,42.0,Tidak Bersalju
4746,5.0,47.0,Tidak Bersalju
4747,5.0,33.0,Tidak Bersalju
4748,6.0,47.0,Tidak Bersalju
4749,2.0,12.0,Tidak Bersalju
4750,5.0,40.0,Tidak Bersalju
4751,4.0,41.0,Tidak Bersalju
4752,1.0,45.0,Tidak Bersalju
4753,3.0,34.0,Tidak Bersalju
4754,1.0,28.0,Tidak Bersalju
4755,4.0,29.0,Tidak Bersalju
4756,1.0,24.0,Tidak Bersalju
4757,7.0,43.0,Tidak Bersalju
4758,0.0,26.0,Tidak Bersalju
4759,1.0,47.0,Tidak Bersalju
4760,2.0,46.0,Tidak Bersalju
4761,1.0,38.0,Tidak Bersalju
4762,2.0,15.0,Tidak Bersalju
4763,7.0,45.0,Tidak Bersalju
4764,0.0,28.0,Tidak Bersalju
4765,0.0,23.0,Tidak Bersalju
4766,1.0,35.0,Tidak Bersalju
4767,0.0,27.0,Tidak Bersalju
4768,3.0,43.0,Tidak Bersalju
4769,0.0,13.0,Tidak Bersalju
4770,1.0,36.0,Tidak Bersalju
4771,5.0,45.0,Tidak Bersalju
4772,1.0,49.0,Tidak Bersalju
4773,1.0,23.0,Tidak Bersalju
4774,6.0,26.0,Tidak Bersalju
4775,2.0,21.0,Tidak Bersalju
4776,1.0,28.0,Tidak Bersalju
4777,6.0,41.0,Tidak Bersalju
4778,2.0,26.0,Tidak Bersalju
4779,1.0,49.0,Tidak Bersalju
4780,2.0,29.0,Tidak Bersalju
4781,1.0,27.0,Tidak Bersalju
4782,1.0,38.0,Tidak Bersalju
4783,5.0,47.0,Tidak Bersalju
4784,6.0,48.0,Tidak Bersalju
4785,7.0,40.0,Tidak Bersalju
4786,6.0,44.0,Tidak Bersalju
4787,2.0,35.0,Tidak Bersalju
4788,1.0,18.0,Tidak Bersalju
4789,7.0,42.0,Tidak Bersalju
4790,2.0,22.0,Tidak Bersalju
4791,4.0,32.0,Tidak Bersalju
4792,0.0,40.0,Tidak Bersalju
4793,0.0,43.0,Tidak Bersalju
4794,7.0,42.0,Tidak Bersalju
4795,4.0,31.0,Tidak Bersalju
4796,3.0,43.0,Tidak Bersalju
4797,3.0,51.0,Tidak Bersalju
4798,1.0,50.0,Tidak Bersalju
4799,5.0,34.0,Tidak Bersalju
4800,1.0,28.0,Tidak Bersalju
4801,0.0,17.0,Tidak Bersalju
4802,5.0,49.0,Tidak Bersalju
4803,6.0,31.0,Tidak Bersalju
4804,7.0,46.0,Tidak Bersalju
4805,8.0,48.0,Tidak Bersalju
4806,3.0,34.0,Tidak Bersalju
4807,3.0,29.0,Tidak Bersalju
4808,3.0,35.0,Tidak Bersalju
4809,5.0,45.0,Tidak Bersalju
4810,1.0,27.0,Tidak Bersalju
4811,5.0,27.0,Tidak Bersalju
4812,7.0,46.0,Tidak Bersalju
4813,5.0,32.0,Tidak Bersalju
4814,1.0,18.0,Tidak Bersalju
4815,4.0,19.0,Tidak Bersalju
4816,7.0,29.0,Tidak Bersalju
4817,3.0,49.0,Tidak Bersalju
4818,3.0,20.0,Tidak Bersalju
4819,1.0,9.0,Tidak Bersalju
4820,0.0,11.0,Tidak Bersalju
4821,8.0,48.0,Tidak Bersalju
4822,2.0,35.0,Tidak Bersalju
4823,2.0,44.0,Tidak Bersalju
4824,3.0,16.0,Tidak Bersalju
4825,1.0,20.0,Tidak Bersalju
4826,1.0,31.0,Tidak Bersalju
4827,1.0,29.0,Tidak Bersalju
4828,1.0,46.0,Tidak Bersalju
4829,0.0,45.0,Tidak Bersalju
4830,2.0,45.0,Tidak Bersalju
4831,3.0,43.0,Tidak Bersalju
4832,1.0,35.0,Tidak Bersalju
4833,7.0,30.0,Tidak Bersalju
4834,3.0,36.0,Tidak Bersalju
4835,1.0,14.0,Tidak Bersalju
4836,7.0,44.0,Tidak Bersalju
4837,1.0,39.0,Tidak Bersalju
4838,1.0,36.0,Tidak Bersalju
4839,7.0,29.0,Tidak Bersalju
4840,5.0,38.0,Tidak Bersalju
4841,7.0,44.0,Tidak Bersalju
4842,0.0,49.0,Tidak Bersalju
4843,0.0,27.0,Tidak Bersalju
4844,3.0,11.0,Tidak Bersalju
4845,7.0,38.0,Tidak Bersalju
4846,6.0,22.0,Tidak Bersalju
4847,3.0,50.0,Tidak Bersalju
4848,5.0,39.0,Tidak Bersalju
4849,1.0,39.0,Tidak Bersalju
4850,1.0,22.0,Tidak Bersalju
4851,6.0,42.0,Tidak Bersalju
4852,3.0,21.0,Tidak Bersalju
4853,6.0,33.0,Tidak Bersalju
4854,3.0,47.0,Tidak Bersalju
4855,4.0,34.0,Tidak Bersalju
4856,1.0,46.0,Tidak Bersalju
4857,6.0,43.0,Tidak Bersalju
4858,4.0,46.0,Tidak Bersalju
4859,6.0,46.0,Tidak Bersalju
4860,6.0,18.0,Tidak Bersalju
4861,7.0,23.0,Tidak Bersalju
4862,5.0,45.0,Tidak Bersalju
4863,0.0,26.0,Tidak Bersalju
4864,1.0,11.0,Tidak Bersalju
4865,3.0,41.0,Tidak Bersalju
4866,2.0,47.0,Tidak Bersalju
4867,5.0,31.0,Tidak Bersalju
4868,1.0,48.0,Tidak Bersalju
4869,3.0,30.0,Tidak Bersalju
4870,3.0,21.0,Tidak Bersalju
4871,4.0,45.0,Tidak Bersalju
4872,5.0,26.0,Tidak Bersalju
4873,5.0,48.0,Tidak Bersalju
4874,7.0,17.0,Tidak Bersalju
4875,5.0,38.0,Tidak Bersalju
4876,2.0,49.0,Tidak Bersalju
4877,7.0,36.0,Tidak Bersalju
4878,0.0,20.0,Tidak Bersalju
4879,5.0,45.0,Tidak Bersalju
4880,7.0,45.0,Tidak Bersalju
4881,0.0,13.0,Tidak Bersalju
4882,6.0,32.0,Tidak Bersalju
4883,6.0,29.0,Tidak Bersalju
4884,3.0,47.0,Tidak Bersalju
4885,3.0,23.0,Tidak Bersalju
4886,0.0,24.0,Tidak Bersalju
4887,7.0,15.0,Tidak Bersalju
4888,1.0,28.0,Tidak Bersalju
4889,2.0,51.0,Tidak Bersalju
4890,6.0,37.0,Tidak Bersalju
4891,7.0,34.0,Tidak Bersalju
4892,1.0,50.0,Tidak Bersalju
4893,0.0,20.0,Tidak Bersalju
4894,3.0,49.0,Tidak Bersalju
4895,0.0,36.0,Tidak Bersalju
4896,7.0,41.0,Tidak Bersalju
4897,7.0,46.0,Tidak Bersalju
4898,4.0,47.0,Tidak Bersalju
4899,1.0,50.0,Tidak Bersalju
4900,0.0,17.0,Tidak Bersalju
4901,3.0,47.0,Tidak Bersalju
4902,7.0,45.0,Tidak Bersalju
4903,4.0,32.0,Tidak Bersalju
4904,3.0,41.0,Tidak Bersalju
4905,7.0,46.0,Tidak Bersalju
4906,1.0,51.0,Tidak Bersalju
4907,5.0,34.0,Tidak Bersalju
4908,1.0,45.0,Tidak Bersalju
4909,1.0,48.0,Tidak Bersalju
4910,6.0,46.0,Tidak Bersalju
4911,5.0,22.0,Tidak Bersalju
4912,4.0,45.0,Tidak Bersalju
4913,3.0,40.0,Tidak Bersalju
4914,4.0,29.0,Tidak Bersalju
4915,0.0,39.0,Tidak Bersalju
4916,1.0,47.0,Tidak Bersalju
4917,5.0,19.0,Tidak Bersalju
4918,1.0,44.0,Tidak Bersalju
4919,7.0,15.0,Tidak Bersalju
4920,1.0,27.0,Tidak Bersalju
4921,4.0,22.0,Tidak Bersalju
4922,1.0,22.0,Tidak Bersalju
4923,1.0,31.0,Tidak Bersalju
4924,5.0,46.0,Tidak Bersalju
4925,7.0,19.0,Tidak Bersalju
4926,1.0,46.0,Tidak Bersalju
4927,2.0,50.0,Tidak Bersalju
4928,0.0,22.0,Tidak Bersalju
4929,2.0,47.0,Tidak Bersalju
4930,4.0,42.0,Tidak Bersalju
4931,5.0,49.0,Tidak Bersalju
4932,1.0,42.0,Tidak Bersalju
4933,3.0,47.0,Tidak Bersalju
4934,1.0,44.0,Tidak Bersalju
4935,5.0,33.0,Tidak Bersalju
4936,3.0,40.0,Tidak Bersalju
4937,0.0,33.0,Tidak Bersalju
4938,1.0,32.0,Tidak Bersalju
4939,3.0,36.0,Tidak Bersalju
4940,6.0,23.0,Tidak Bersalju
4941,2.0,51.0,Tidak Bersalju
4942,1.0,34.0,Tidak Bersalju
4943,3.0,16.0,Tidak Bersalju
4944,2.0,46.0,Tidak Bersalju
4945,6.0,36.0,Tidak Bersalju
4946,7.0,22.0,Tidak Bersalju
4947,0.0,17.0,Tidak Bersalju
4948,0.0,27.0,Tidak Bersalju
4949,0.0,12.0,Tidak Bersalju
4950,2.0,20.0,Tidak Bersalju
4951,1.0,44.0,Tidak Bersalju
4952,4.0,33.0,Tidak Bersalju
4953,3.0,34.0,Tidak Bersalju
4954,1.0,46.0,Tidak Bersalju
4955,1.0,43.0,Tidak Bersalju
4956,1.0,36.0,Tidak Bersalju
4957,4.0,42.0,Tidak Bersalju
4958,4.0,40.0,Tidak Bersalju
4959,5.0,49.0,Tidak Bersalju
4960,1.0,26.0,Tidak Bersalju
4961,3.0,31.0,Tidak Bersalju
4962,0.0,17.0,Tidak Bersalju
4963,3.0,39.0,Tidak Bersalju
4964,1.0,35.0,Tidak Bersalju
4965,4.0,6.0,Tidak Bersalju
4966,3.0,44.0,Tidak Bersalju
4967,2.0,47.0,Tidak Bersalju
4968,1.0,38.0,Tidak Bersalju
4969,1.0,43.0,Tidak Bersalju
4970,3.0,10.0,Tidak Bersalju
4971,1.0,38.0,Tidak Bersalju
4972,1.0,36.0,Tidak Bersalju
4973,4.0,23.0,Tidak Bersalju
4974,1.0,51.0,Tidak Bersalju
4975,6.0,40.0,Tidak Bersalju
4976,4.0,20.0,Tidak Bersalju
4977,1.0,19.0,Tidak Bersalju
4978,3.0,32.0,Tidak Bersalju
4979,8.0,48.0,Tidak Bersalju
4980,1.0,42.0,Tidak Bersalju
4981,7.0,45.0,Tidak Bersalju
4982,1.0,32.0,Tidak Bersalju
4983,1.0,30.0,Tidak Bersalju
4984,3.0,44.0,Tidak Bersalju
4985,2.0,47.0,Tidak Bersalju
4986,1.0,41.0,Tidak Bersalju
4987,0.0,16.0,Tidak Bersalju
4988,1.0,30.0,Tidak Bersalju
4989,5.0,30.0,Tidak Bersalju
4990,1.0,20.0,Tidak Bersalju
4991,1.0,41.0,Tidak Bersalju
4992,6.0,47.0,Tidak Bersalju
4993,2.0,14.0,Tidak Bersalju
4994,1.0,41.0,Tidak Bersalju
4995,1.0,29.0,Tidak Bersalju
4996,3.0,43.0,Tidak Bersalju
4997,2.0,30.0,Tidak Bersalju
4998,1.0,45.0,Tidak Bersalju
4999,1.0,51.0,Tidak Bersalju
5000,2.0,13.0,Tidak Bersalju
5001,1.0,35.0,Tidak Bersalju
5002,1.0,50.0,Tidak Bersalju
5003,2.0,12.0,Tidak Bersalju
5004,7.0,27.0,Tidak Bersalju
5005,1.0,34.0,Tidak Bersalju
5006,1.0,20.0,Tidak Bersalju
5007,0.0,27.0,Tidak Bersalju
5008,1.0,36.0,Tidak Bersalju
5009,0.0,12.0,Tidak Bersalju
5010,1.0,35.0,Tidak Bersalju
5011,5.0,49.0,Tidak Bersalju
5012,2.0,46.0,Tidak Bersalju
5013,3.0,44.0,Tidak Bersalju
5014,1.0,17.0,Tidak Bersalju
5015,0.0,20.0,Tidak Bersalju
5016,1.0,45.0,Tidak Bersalju
5017,3.0,48.0,Tidak Bersalju
5018,1.0,43.0,Tidak Bersalju
5019,3.0,50.0,Tidak Bersalju
5020,4.0,47.0,Tidak Bersalju
5021,1.0,24.0,Tidak Bersalju
5022,2.0,48.0,Tidak Bersalju
5023,5.0,27.0,Tidak Bersalju
5024,1.0,40.0,Tidak Bersalju
5025,1.0,51.0,Tidak Bersalju
5026,0.0,26.0,Tidak Bersalju
5027,3.0,32.0,Tidak Bersalju
5028,1.0,33.0,Tidak Bersalju
5029,3.0,36.0,Tidak Bersalju
5030,2.0,26.0,Tidak Bersalju
5031,0.0,38.0,Tidak Bersalju
5032,6.0,26.0,Tidak Bersalju
5033,6.0,38.0,Tidak Bersalju
5034,7.0,47.0,Tidak Bersalju
5035,4.0,37.0,Tidak Bersalju
5036,5.0,27.0,Tidak Bersalju
5037,4.0,36.0,Tidak Bersalju
5038,5.0,34.0,Tidak Bersalju
5039,1.0,47.0,Tidak Bersalju
5040,6.0,36.0,Tidak Bersalju
5041,6.0,45.0,Tidak Bersalju
5042,0.0,6.0,Tidak Bersalju
5043,4.0,26.0,Tidak Bersalju
5044,4.0,10.0,Tidak Bersalju
5045,7.0,18.0,Tidak Bersalju
5046,1.0,21.0,Tidak Bersalju
5047,7.0,33.0,Tidak Bersalju
5048,1.0,26.0,Tidak Bersalju
5049,2.0,43.0,Tidak Bersalju
5050,1.0,45.0,Tidak Bersalju
5051,1.0,43.0,Tidak Bersalju
5052,1.0,21.0,Tidak Bersalju
5053,5.0,26.0,Tidak Bersalju
5054,7.0,29.0,Tidak Bersalju
5055,1.0,25.0,Tidak Bersalju
5056,1.0,9.0,Tidak Bersalju
5057,6.0,32.0,Tidak Bersalju
5058,4.0,29.0,Tidak Bersalju
5059,7.0,12.0,Tidak Bersalju
5060,1.0,24.0,Tidak Bersalju
5061,1.0,21.0,Tidak Bersalju
5062,0.0,14.0,Tidak Bersalju
5063,3.0,19.0,Tidak Bersalju
5064,1.0,49.0,Tidak Bersalju
5065,3.0,34.0,Tidak Bersalju
5066,2.0,40.0,Tidak Bersalju
5067,2.0,50.0,Tidak Bersalju
5068,3.0,30.0,Tidak Bersalju
5069,0.0,39.0,Tidak Bersalju
5070,0.0,37.0,Tidak Bersalju
5071,1.0,30.0,Tidak Bersalju
5072,2.0,49.0,Tidak Bersalju
5073,6.0,36.0,Tidak Bersalju
5074,3.0,48.0,Tidak Bersalju
5075,5.0,27.0,Tidak Bersalju
5076,1.0,13.0,Tidak Bersalju
5077,1.0,17.0,Tidak Bersalju
5078,2.0,43.0,Tidak Bersalju
5079,7.0,25.0,Tidak Bersalju
5080,7.0,24.0,Tidak Bersalju
5081,0.0,37.0,Tidak Bersalju
5082,2.0,49.0,Tidak Bersalju
5083,3.0,29.0,Tidak Bersalju
5084,1.0,27.0,Tidak Bersalju
5085,4.0,45.0,Tidak Bersalju
5086,2.0,30.0,Tidak Bersalju
5087,1.0,25.0,Tidak Bersalju
5088,2.0,33.0,Tidak Bersalju
5089,5.0,48.0,Tidak Bersalju
5090,5.0,42.0,Tidak Bersalju
5091,7.0,47.0,Tidak Bersalju
5092,0.0,49.0,Tidak Bersalju
5093,1.0,41.0,Tidak Bersalju
5094,6.0,32.0,Tidak Bersalju
5095,1.0,43.0,Tidak Bersalju
5096,6.0,42.0,Tidak Bersalju
5097,1.0,14.0,Tidak Bersalju
5098,3.0,48.0,Tidak Bersalju
5099,6.0,33.0,Tidak Bersalju
5100,3.0,49.0,Tidak Bersalju
5101,7.0,36.0,Tidak Bersalju
5102,0.0,25.0,Tidak Bersalju
5103,2.0,44.0,Tidak Bersalju
5104,1.0,20.0,Tidak Bersalju
5105,5.0,38.0,Tidak Bersalju
5106,3.0,22.0,Tidak Bersalju
5107,7.0,46.0,Tidak Bersalju
5108,7.0,41.0,Tidak Bersalju
5109,1.0,41.0,Tidak Bersalju
5110,2.0,32.0,Tidak Bersalju
5111,1.0,39.0,Tidak Bersalju
5112,1.0,32.0,Tidak Bersalju
5113,3.0,27.0,Tidak Bersalju
5114,1.0,40.0,Tidak Bersalju
5115,1.0,18.0,Tidak Bersalju
5116,5.0,29.0,Tidak Bersalju
5117,2.0,46.0,Tidak Bersalju
5118,7.0,35.0,Tidak Bersalju
5119,1.0,30.0,Tidak Bersalju
5120,5.0,30.0,Tidak Bersalju
5121,1.0,43.0,Tidak Bersalju
5122,0.0,47.0,Tidak Bersalju
5123,1.0,50.0,Tidak Bersalju
5124,0.0,27.0,Tidak Bersalju
5125,5.0,39.0,Tidak Bersalju
5126,1.0,48.0,Tidak Bersalju
5127,7.0,48.0,Tidak Bersalju
5128,5.0,34.0,Tidak Bersalju
5129,4.0,43.0,Tidak Bersalju
5130,7.0,46.0,Tidak Bersalju
5131,3.0,37.0,Tidak Bersalju
5132,1.0,40.0,Tidak Bersalju
5133,2.0,21.0,Tidak Bersalju
5134,1.0,35.0,Tidak Bersalju
5135,5.0,17.0,Tidak Bersalju
5136,4.0,35.0,Tidak Bersalju
5137,2.0,42.0,Tidak Bersalju
5138,1.0,50.0,Tidak Bersalju
5139,7.0,48.0,Tidak Bersalju
5140,5.0,47.0,Tidak Bersalju
5141,3.0,47.0,Tidak Bersalju
5142,3.0,43.0,Tidak Bersalju
5143,1.0,28.0,Tidak Bersalju
5144,1.0,26.0,Tidak Bersalju
5145,2.0,31.0,Tidak Bersalju
5146,1.0,39.0,Tidak Bersalju
5147,5.0,16.0,Tidak Bersalju
5148,3.0,39.0,Tidak Bersalju
5149,2.0,39.0,Tidak Bersalju
5150,5.0,20.0,Tidak Bersalju
5151,4.0,20.0,Tidak Bersalju
5152,1.0,21.0,Tidak Bersalju
5153,1.0,35.0,Tidak Bersalju
5154,4.0,37.0,Tidak Bersalju
5155,2.0,43.0,Tidak Bersalju
5156,1.0,16.0,Tidak Bersalju
5157,1.0,29.0,Tidak Bersalju
5158,3.0,50.0,Tidak Bersalju
5159,2.0,46.0,Tidak Bersalju
5160,1.0,50.0,Tidak Bersalju
5161,2.0,14.0,Tidak Bersalju
5162,2.0,36.0,Tidak Bersalju
5163,1.0,24.0,Tidak Bersalju
5164,1.0,33.0,Tidak Bersalju
5165,1.0,36.0,Tidak Bersalju
5166,0.0,46.0,Tidak Bersalju
5167,1.0,49.0,Tidak Bersalju
5168,7.0,33.0,Tidak Bersalju
5169,5.0,33.0,Tidak Bersalju
5170,2.0,46.0,Tidak Bersalju
5171,6.0,17.0,Tidak Bersalju
5172,6.0,46.0,Tidak Bersalju
5173,7.0,47.0,Tidak Bersalju
5174,4.0,49.0,Tidak Bersalju
5175,7.0,20.0,Tidak Bersalju
5176,1.0,44.0,Tidak Bersalju
5177,3.0,44.0,Tidak Bersalju
5178,3.0,18.0,Tidak Bersalju
5179,1.0,44.0,Tidak Bersalju
5180,0.0,31.0,Tidak Bersalju
5181,4.0,28.0,Tidak Bersalju
5182,1.0,27.0,Tidak Bersalju
5183,1.0,24.0,Tidak Bersalju
5184,2.0,42.0,Tidak Bersalju
5185,7.0,31.0,Tidak Bersalju
5186,4.0,33.0,Tidak Bersalju
5187,0.0,25.0,Tidak Bersalju
5188,2.0,37.0,Tidak Bersalju
5189,5.0,19.0,Tidak Bersalju
5190,0.0,21.0,Tidak Bersalju
5191,1.0,45.0,Tidak Bersalju
5192,0.0,23.0,Tidak Bersalju
5193,6.0,30.0,Tidak Bersalju
5194,7.0,13.0,Tidak Bersalju
5195,1.0,46.0,Tidak Bersalju
5196,7.0,34.0,Tidak Bersalju
5197,4.0,35.0,Tidak Bersalju
5198,1.0,28.0,Tidak Bersalju
5199,1.0,36.0,Tidak Bersalju
5200,6.0,26.0,Tidak Bersalju
5201,1.0,42.0,Tidak Bersalju
5202,0.0,36.0,Tidak Bersalju
5203,1.0,25.0,Tidak Bersalju
5204,6.0,42.0,Tidak Bersalju
5205,1.0,44.0,Tidak Bersalju
5206,7.0,20.0,Tidak Bersalju
5207,1.0,42.0,Tidak Bersalju
5208,1.0,50.0,Tidak Bersalju
5209,6.0,35.0,Tidak Bersalju
5210,7.0,24.0,Tidak Bersalju
5211,4.0,38.0,Tidak Bersalju
5212,2.0,29.0,Tidak Bersalju
5213,4.0,49.0,Tidak Bersalju
5214,5.0,47.0,Tidak Bersalju
5215,2.0,42.0,Tidak Bersalju
5216,1.0,51.0,Tidak Bersalju
5217,1.0,37.0,Tidak Bersalju
5218,7.0,41.0,Tidak Bersalju
5219,2.0,48.0,Tidak Bersalju
5220,1.0,44.0,Tidak Bersalju
5221,1.0,38.0,Tidak Bersalju
5222,2.0,19.0,Tidak Bersalju
5223,3.0,51.0,Tidak Bersalju
5224,1.0,17.0,Tidak Bersalju
5225,1.0,29.0,Tidak Bersalju
5226,1.0,36.0,Tidak Bersalju
5227,6.0,46.0,Tidak Bersalju
5228,1.0,49.0,Tidak Bersalju
5229,4.0,14.0,Tidak Bersalju
5230,4.0,30.0,Tidak Bersalju
5231,1.0,24.0,Tidak Bersalju
5232,3.0,49.0,Tidak Bersalju
5233,7.0,47.0,Tidak Bersalju
5234,7.0,22.0,Tidak Bersalju
5235,4.0,42.0,Tidak Bersalju
5236,0.0,48.0,Tidak Bersalju
5237,6.0,26.0,Tidak Bersalju
5238,5.0,43.0,Tidak Bersalju
5239,1.0,40.0,Tidak Bersalju
5240,7.0,36.0,Tidak Bersalju
5241,1.0,34.0,Tidak Bersalju
5242,6.0,15.0,Tidak Bersalju
5243,0.0,19.0,Tidak Bersalju
5244,0.0,20.0,Tidak Bersalju
5245,2.0,25.0,Tidak Bersalju
5246,2.0,39.0,Tidak Bersalju
5247,7.0,47.0,Tidak Bersalju
5248,0.0,29.0,Tidak Bersalju
5249,3.0,42.0,Tidak Bersalju
5250,0.0,19.0,Tidak Bersalju
5251,3.0,44.0,Tidak Bersalju
5252,3.0,31.0,Tidak Bersalju
5253,8.0,45.0,Tidak Bersalju
5254,2.0,44.0,Tidak Bersalju
5255,2.0,31.0,Tidak Bersalju
5256,3.0,46.0,Tidak Bersalju
5257,2.0,37.0,Tidak Bersalju
5258,7.0,43.0,Tidak Bersalju
5259,5.0,16.0,Tidak Bersalju
5260,0.0,29.0,Tidak Bersalju
5261,1.0,35.0,Tidak Bersalju
5262,4.0,23.0,Tidak Bersalju
5263,0.0,23.0,Tidak Bersalju
5264,6.0,44.0,Tidak Bersalju
5265,7.0,43.0,Tidak Bersalju
5266,4.0,47.0,Tidak Bersalju
5267,8.0,33.0,Tidak Bersalju
5268,6.0,47.0,Tidak Bersalju
5269,2.0,49.0,Tidak Bersalju
5270,0.0,24.0,Tidak Bersalju
5271,0.0,16.0,Tidak Bersalju
5272,2.0,49.0,Tidak Bersalju
5273,1.0,30.0,Tidak Bersalju
5274,3.0,11.0,Tidak Bersalju
5275,7.0,43.0,Tidak Bersalju
5276,0.0,50.0,Tidak Bersalju
